ayah_id,surah_number,ayah_number,ayah_stop_annotations,wasl_annotations,ayah_stop_segments,wasl_segments,issue_count,has_error
3794,37,18,7,7,12,13,0,False
3795,37,19,14,14,19,20,0,False
3796,37,20,8,8,12,13,0,False
3797,37,21,8,8,12,13,2,False
3798,37,22,12,12,21,21,2,False
3799,37,23,13,13,21,22,2,False
3800,37,24,7,7,13,12,0,False
3801,37,25,6,6,10,11,0,False
3802,37,26,2,2,4,5,0,False
3803,37,27,7,7,11,12,0,False
3804,37,28,10,10,15,16,0,False
3805,37,29,8,8,10,11,0,False
3806,37,30,13,13,20,21,0,False
3807,37,31,7,7,13,14,0,False
3808,37,32,9,9,14,14,0,False
3809,37,33,9,9,14,15,0,False
3810,37,34,7,7,10,11,0,False
3811,37,35,16,16,27,27,4,False
3812,37,36,16,16,23,23,2,False
3813,37,37,5,5,9,10,0,False
3814,37,38,8,8,15,15,0,False
3815,37,39,8,8,14,15,2,False
3816,37,40,7,7,10,11,2,False
3817,37,41,7,7,10,11,0,False
3818,37,42,5,5,8,9,0,False
3819,37,43,6,6,7,8,0,False
3820,37,44,7,7,11,12,0,False
3821,37,45,7,7,11,11,0,False
3822,37,46,6,6,8,9,0,False
3823,37,47,10,10,15,16,0,False
3824,37,48,7,7,14,14,2,False
3825,37,49,6,6,9,10,0,False
3826,37,50,7,7,11,12,0,False
3827,37,51,12,12,18,19,0,False
3828,37,52,4,4,8,9,0,False
3829,37,53,15,15,21,21,0,False
3830,37,54,5,5,7,8,0,False
3831,37,55,7,7,11,12,0,False
3832,37,56,8,8,12,12,0,False
3833,37,57,7,7,12,13,0,False
3834,37,58,2,2,4,5,0,False
3835,37,59,8,8,12,13,2,False
3836,37,60,6,6,9,10,0,False
3837,37,61,5,5,7,8,0,False
3838,37,62,8,8,13,14,0,False
3839,37,63,8,8,11,12,0,False
3840,37,64,8,8,13,14,0,False
3841,37,65,8,8,12,12,0,False
3842,37,66,13,13,23,24,0,False
3843,37,67,8,8,13,14,0,False
3844,37,68,7,7,13,14,0,False
3845,37,69,8,8,15,16,0,False
3846,37,70,8,8,12,13,0,False
3847,37,71,6,6,12,13,0,False
3848,37,72,9,9,14,15,0,False
3849,37,73,9,9,13,14,0,False
3850,37,74,7,7,10,11,2,False
3851,37,75,9,9,13,13,0,False
3852,37,76,6,6,10,11,0,False
3853,37,77,5,5,8,9,0,False
3854,37,78,7,7,13,13,0,False
3855,37,79,9,9,14,15,0,False
3856,37,80,7,7,12,13,0,False
3857,37,81,7,7,13,14,0,False
3858,37,82,8,8,12,13,0,False
3859,37,83,8,8,12,11,2,False
3860,37,84,4,4,7,8,0,False
3861,37,85,5,5,9,9,0,False
3862,37,86,9,9,12,12,2,False
3863,37,87,7,7,12,13,0,False
3864,37,88,7,7,11,12,0,False
3865,37,89,4,4,7,8,0,False
3866,37,90,4,4,7,8,0,False
3867,37,91,11,11,19,20,6,False
3868,37,92,5,5,8,9,0,False
3869,37,93,7,7,10,11,0,False
3870,37,94,5,5,8,9,2,False
3871,37,95,5,5,8,9,0,False
3872,37,96,6,6,9,10,0,False
3873,37,97,12,12,16,17,2,False
3874,37,98,8,8,11,12,0,False
3875,37,99,9,9,16,17,2,False
3876,37,100,6,6,10,11,0,False
3877,37,101,5,5,7,8,0,False
3878,37,102,33,33,55,56,4,False
3879,37,103,5,5,8,9,0,False
3880,37,104,7,7,12,11,2,False
3881,37,105,13,13,20,21,0,False
3882,37,106,7,7,10,11,0,False
3883,37,107,4,4,6,7,0,False
3884,37,108,7,7,13,13,0,False
3885,37,109,6,6,8,8,2,False
3886,37,110,5,5,9,10,0,False
3887,37,111,7,7,13,14,0,False
3888,37,112,8,8,13,14,0,False
3889,37,113,12,12,21,22,0,False
3890,37,114,9,9,14,14,0,False
3891,37,115,7,7,12,13,0,False
3892,37,116,8,8,12,13,0,False
3893,37,117,7,7,14,14,0,False
3894,37,118,7,7,12,13,0,False
3895,37,119,8,8,15,15,0,False
3896,37,120,8,8,10,11,0,False
3897,37,121,7,7,12,13,0,False
3898,37,122,8,8,15,16,0,False
3899,37,123,7,7,11,12,0,False
3900,37,124,4,4,7,8,4,False
3901,37,125,8,8,14,15,0,False
3902,37,126,9,9,14,15,0,False
3903,37,127,6,6,10,11,0,False
3904,37,128,7,7,10,11,2,False
3905,37,129,7,7,13,13,0,False
3906,37,130,5,5,7,7,0,False
3907,37,131,7,7,12,13,0,False
3908,37,132,7,7,13,14,0,False
3909,37,133,7,7,10,11,0,False
3910,37,134,4,4,8,9,2,False
3911,37,135,9,9,13,14,2,False
3912,37,136,8,8,12,13,0,False
3913,37,137,8,8,12,13,0,False
3914,37,138,3,3,6,7,2,False
3915,37,139,6,6,9,10,0,False
3916,37,140,4,4,8,9,2,False
3917,37,141,5,5,9,10,0,False
3918,37,142,5,5,9,10,2,False
3919,37,143,5,5,11,11,0,False
3920,37,144,6,6,12,13,4,False
3921,37,145,5,5,9,9,0,False
3922,37,146,9,9,12,13,0,False
3923,37,147,8,8,13,13,2,False
3924,37,148,7,7,14,15,2,False
3925,37,149,8,8,12,13,2,False
3926,37,150,10,10,17,18,0,False
3927,37,151,8,8,12,12,2,False
3928,37,152,7,7,11,12,0,False
3929,37,153,4,4,6,7,0,False
3930,37,154,3,3,5,6,0,False
3931,37,155,3,3,5,6,0,False
3932,37,156,6,6,9,10,0,False
3933,37,157,8,8,13,14,0,False
3934,37,158,11,11,19,20,0,False
3935,37,159,7,7,10,11,0,False
3936,37,160,7,7,10,11,2,False
3937,37,161,5,5,8,9,0,False
3938,37,162,5,5,8,9,0,False
3939,37,163,6,6,9,10,2,False
3940,37,164,9,9,14,15,2,False
3941,37,165,6,6,9,10,0,False
3942,37,166,5,5,7,8,0,False
3943,37,167,6,6,8,8,0,False
3944,37,168,8,8,13,14,0,False
3945,37,169,7,7,11,12,0,False
3946,37,170,3,3,5,6,0,False
3947,37,171,7,7,14,14,0,False
3948,37,172,7,7,11,12,0,False
3949,37,173,7,7,10,11,0,False
3950,37,174,4,4,7,8,0,False
3951,37,175,7,7,11,12,0,False
3952,37,176,3,3,6,7,0,False
3953,37,177,10,10,14,15,0,False
3954,37,178,4,4,7,8,0,False
3955,37,179,6,6,9,10,0,False
3956,37,180,8,8,14,15,0,False
3957,37,181,5,5,8,9,0,False
3958,37,182,9,9,13,14,0,False
3959,38,1,7,7,12,12,0,False
3960,38,2,8,7,14,14,2,False
3961,38,3,13,13,20,21,0,False
3962,38,4,23,22,32,32,0,False
3963,38,5,12,11,18,18,2,False
3964,38,6,22,21,34,33,2,False
3965,38,7,16,15,24,24,2,False
3966,38,8,19,18,31,30,0,False
3967,38,9,11,10,19,19,0,False
3968,38,10,17,16,28,28,0,False
3969,38,11,11,10,17,17,0,False
3970,38,12,11,10,18,18,0,False
3971,38,13,10,9,15,15,0,False
3972,38,14,7,6,11,11,2,False
3973,38,15,16,15,24,24,2,False
3974,38,16,11,10,17,17,0,False
3975,38,17,15,14,27,27,2,False
3976,38,18,12,11,19,19,0,False
3977,38,19,9,8,13,13,2,False
3978,38,20,8,7,13,13,0,False
3979,38,21,8,7,13,13,0,False
3980,38,22,28,27,50,50,2,False
3981,38,23,18,17,29,29,0,False
3982,38,24,49,48,82,80,6,False
3983,38,25,10,9,16,16,0,False
3984,38,26,41,40,62,62,2,False
3985,38,27,27,27,44,44,4,False
3986,38,28,24,24,44,44,2,False
3987,38,29,17,16,26,26,2,False
3988,38,30,9,8,15,15,2,False
3989,38,31,8,7,13,13,0,False
3990,38,32,16,15,27,27,0,False
3991,38,33,10,9,14,14,0,False
3992,38,34,13,12,23,23,0,False
3993,38,35,19,18,32,32,0,False
3994,38,36,15,14,22,22,0,False
3995,38,37,8,8,11,12,0,False
3996,38,38,9,8,15,15,0,False
3997,38,39,10,9,14,14,0,False
3998,38,40,7,6,10,10,0,False
3999,38,41,15,14,25,25,2,False
4000,38,42,12,11,17,17,0,False
4001,38,43,16,15,24,24,4,False
4002,38,44,17,16,27,27,2,False
4003,38,45,19,19,28,28,2,False
4004,38,46,10,10,17,17,0,False
4005,38,47,9,9,14,14,0,False
4006,38,48,13,13,21,21,0,False
4007,38,49,10,9,14,14,0,False
4008,38,50,10,9,13,13,0,False
4009,38,51,15,14,20,20,0,False
4010,38,52,9,8,15,15,2,False
4011,38,53,8,7,11,11,0,False
4012,38,54,10,9,15,15,0,False
4013,38,55,10,9,13,13,0,False
4014,38,56,5,4,8,8,0,False
4015,38,57,8,7,9,9,0,False
4016,38,58,5,4,9,9,2,False
4017,38,59,20,20,29,29,0,False
4018,38,60,18,18,27,27,0,False
4019,38,61,17,17,25,25,0,False
4020,38,62,17,17,25,25,2,False
4021,38,63,10,10,17,17,0,False
4022,38,64,8,8,12,12,0,False
4023,38,65,19,19,28,28,4,False
4024,38,66,14,14,20,20,0,False
4025,38,67,1,1,2,3,2,False
4026,38,68,5,5,8,9,0,False
4027,38,69,9,9,15,16,0,False
4028,38,70,15,15,21,22,6,False
4029,38,71,13,13,21,22,0,False
4030,38,72,10,10,13,14,0,False
4031,38,73,5,5,9,10,0,False
4032,38,74,10,10,15,16,2,False
4033,38,75,14,14,25,25,0,False
4034,38,76,17,17,25,26,0,False
4035,38,77,10,10,15,16,0,False
4036,38,78,7,7,12,13,2,False
4037,38,79,10,10,17,18,2,False
4038,38,80,7,7,9,10,0,False
4039,38,81,6,6,10,11,2,False
4040,38,82,6,6,11,12,0,False
4041,38,83,6,6,10,11,2,False
4042,38,84,6,6,11,12,0,False
4043,38,85,11,11,18,19,0,False
4044,38,86,10,10,16,17,0,False
4045,38,87,8,8,12,13,2,False
4046,38,88,3,3,6,7,0,False
4047,39,1,10,10,15,16,0,False
4048,39,2,14,14,24,25,2,False
4049,39,3,44,44,73,73,12,False
4050,39,4,21,21,33,33,0,False
4051,39,5,39,39,59,59,6,False
4052,39,6,52,52,83,84,4,False
4053,39,7,49,49,81,81,4,False
4054,39,8,38,38,59,59,4,False
4055,39,9,35,34,60,60,6,False
4056,39,10,35,34,61,61,4,False
4057,39,11,8,8,13,14,0,False
4058,39,12,5,5,9,10,0,False
4059,39,13,9,9,15,16,0,False
4060,39,14,5,5,6,6,0,False
4061,39,15,31,31,51,52,4,False
4062,39,16,21,21,32,33,0,False
4063,39,17,21,20,31,31,8,False
4064,39,18,21,20,32,32,4,False
4065,39,19,12,12,21,21,0,False
4066,39,20,34,33,49,48,2,False
4067,39,21,40,39,65,65,6,False
4068,39,22,32,32,44,45,0,False
4069,39,23,42,41,71,71,6,False
4070,39,24,18,18,30,31,0,False
4071,39,25,13,13,21,22,2,False
4072,39,26,19,19,28,29,0,False
4073,39,27,18,18,27,28,0,False
4074,39,28,10,10,17,18,0,False
4075,39,29,25,25,42,43,0,False
4076,39,30,7,7,13,13,0,False
4077,39,31,9,9,18,18,0,False
4078,39,32,14,14,23,24,4,False
4079,39,33,10,10,15,16,4,False
4080,39,34,12,12,22,23,0,False
4081,39,35,19,19,32,33,4,False
4082,39,36,18,17,28,28,4,False
4083,39,37,14,14,21,22,2,False
4084,39,38,48,48,76,77,2,False
4085,39,39,10,10,19,20,0,False
4086,39,40,9,9,14,15,0,False
4087,39,41,20,20,34,35,0,False
4088,39,42,36,36,63,64,10,False
4089,39,43,14,14,23,24,0,False
4090,39,44,17,17,25,26,2,False
4091,39,45,26,26,43,44,6,False
4092,39,46,22,22,37,38,2,False
4093,39,47,27,27,45,46,2,False
4094,39,48,12,12,20,21,0,False
4095,39,49,30,30,45,46,0,False
4096,39,50,17,17,28,29,2,False
4097,39,51,21,21,36,37,2,False
4098,39,52,21,21,35,36,0,False
4099,39,53,30,30,49,50,2,False
4100,39,54,19,19,29,30,2,False
4101,39,55,23,23,37,37,2,False
4102,39,56,21,21,33,34,0,False
4103,39,57,9,9,17,17,0,False
4104,39,58,13,13,22,23,0,False
4105,39,59,15,15,24,25,0,False
4106,39,60,17,17,30,31,6,False
4107,39,61,13,13,24,25,2,False
4108,39,62,7,7,11,12,0,False
4109,39,63,23,23,30,31,2,False
4110,39,64,11,11,16,17,0,False
4111,39,65,17,17,31,32,6,False
4112,39,66,10,10,15,16,0,False
4113,39,67,30,30,45,46,2,False
4114,39,68,30,30,46,47,4,False
4115,39,69,20,20,33,34,0,False
4116,39,70,5,5,8,9,0,False
4117,39,71,54,54,88,89,8,False
4118,39,72,13,13,21,22,0,False
4119,39,73,32,32,55,56,6,False
4120,39,74,23,23,36,37,2,False
4121,39,75,23,23,39,40,0,False
6221,40,1,2,2,3,3,0,False
4122,40,2,10,10,15,16,0,False
4123,40,3,20,20,34,34,6,False
4124,40,4,21,20,31,31,4,False
4125,40,5,28,27,50,50,0,False
4126,40,6,13,13,22,22,2,False
4127,40,7,37,37,67,68,6,False
4128,40,8,28,28,46,47,2,False
4129,40,9,13,13,25,26,0,False
4130,40,10,23,23,38,39,4,False
4131,40,11,20,20,32,33,2,False
4132,40,12,21,21,35,35,2,False
4133,40,13,20,19,31,31,4,False
4134,40,14,12,12,19,20,2,False
4135,40,15,24,23,35,35,0,False
4136,40,16,19,19,31,31,2,False
4137,40,17,15,14,22,22,0,False
4138,40,18,24,24,37,38,0,False
4139,40,19,7,7,12,12,0,False
4140,40,20,24,24,36,36,2,False
4141,40,21,46,45,69,69,2,False
4142,40,22,22,21,36,36,0,False
4143,40,23,12,12,17,18,0,False
4144,40,24,15,14,20,20,2,False
4145,40,25,31,31,52,53,4,False
4146,40,26,24,23,39,39,0,False
4147,40,27,18,17,27,27,2,False
4148,40,28,50,49,85,85,4,False
4149,40,29,39,38,63,63,6,False
4150,40,30,13,12,23,23,2,False
4151,40,31,19,18,28,28,2,False
4152,40,32,8,7,13,13,0,False
4153,40,33,19,18,31,31,0,False
4154,40,34,38,37,59,59,2,False
4155,40,35,33,33,53,53,4,False
4156,40,36,14,13,22,22,0,False
4157,40,37,30,29,50,50,6,False
4158,40,38,12,11,21,21,2,False
4159,40,39,22,22,33,33,0,False
4160,40,40,32,31,51,51,4,False
4161,40,41,18,18,29,29,4,False
4162,40,42,23,23,35,35,2,False
4163,40,43,35,35,59,59,6,False
4164,40,44,20,19,30,30,4,False
4165,40,45,14,13,23,23,0,False
4166,40,46,19,18,31,31,0,False
4167,40,47,34,34,53,53,2,False
4168,40,48,17,16,25,25,2,False
4169,40,49,20,19,32,32,2,False
4170,40,50,27,27,41,42,2,False
4171,40,51,21,20,36,36,2,False
4172,40,52,13,13,24,24,0,False
4173,40,53,17,16,26,26,0,False
4174,40,54,7,6,11,11,2,False
4175,40,55,17,17,28,28,0,False
4176,40,56,38,38,60,60,4,False
4177,40,57,19,19,30,31,0,False
4178,40,58,26,26,43,44,2,False
4179,40,59,18,18,32,33,0,False
4180,40,60,21,21,36,37,2,False
4181,40,61,31,31,50,51,4,False
4182,40,62,17,17,27,28,4,False
4183,40,63,12,12,18,19,2,False
4184,40,64,38,38,61,62,2,False
4185,40,65,20,20,33,34,4,False
4186,40,66,25,25,42,43,2,False
4187,40,67,44,44,68,69,2,False
4188,40,68,15,15,24,25,4,False
4189,40,69,17,17,25,26,6,False
4190,40,70,11,11,20,21,2,False
4191,40,71,9,9,17,18,0,False
4192,40,72,11,11,16,17,0,False
4193,40,73,8,8,14,15,0,False
4194,40,74,25,25,35,36,0,False
4195,40,75,18,18,28,29,0,False
4196,40,76,12,12,20,21,0,False
4197,40,77,20,20,34,35,4,False
4198,40,78,42,42,64,65,2,False
4199,40,79,14,14,25,26,2,False
4200,40,80,16,16,29,30,0,False
4201,40,81,13,13,17,18,0,False
4202,40,82,40,40,60,61,2,False
4203,40,83,22,22,36,37,0,False
4204,40,84,19,19,28,29,0,False
4205,40,85,26,26,44,45,2,False
6222,41,1,2,2,4,4,0,False
4206,41,2,10,10,16,16,0,False
4207,41,3,11,11,16,17,0,False
4208,41,4,13,13,21,22,0,False
4209,41,5,30,30,45,46,2,False
4210,41,6,32,32,51,52,10,False
4211,41,7,15,15,23,24,2,False
4212,41,8,16,16,28,29,2,False
4213,41,9,19,19,34,34,4,False
4214,41,10,25,25,38,39,0,False
4215,41,11,19,19,33,34,4,False
4216,41,12,32,32,48,49,0,False
4217,41,13,14,13,23,22,0,False
4218,41,14,33,33,56,57,4,False
4219,41,15,35,35,53,54,2,False
4220,41,16,36,36,58,59,0,False
4221,41,17,23,23,39,39,0,False
4222,41,18,8,8,14,15,2,False
4223,41,19,12,12,19,20,2,False
4224,41,20,20,20,33,34,2,False
4225,41,21,24,24,39,40,4,False
4226,41,22,32,32,52,53,0,False
4227,41,23,19,19,32,33,2,False
4228,41,24,19,19,32,33,0,False
4229,41,25,32,32,53,54,0,False
4230,41,26,17,17,29,30,2,False
4231,41,27,19,19,32,33,4,False
4232,41,28,25,25,36,37,0,False
4233,41,29,26,26,43,44,4,False
4234,41,30,32,32,50,51,6,False
4235,41,31,24,24,42,42,0,False
4236,41,32,8,8,9,10,0,False
4237,41,33,14,14,22,23,4,False
4238,41,34,18,18,32,33,4,False
4239,41,35,17,17,30,31,6,False
4240,41,36,16,16,25,26,0,False
4241,41,37,33,33,54,55,4,False
4242,41,38,18,18,31,31,4,False
4243,41,39,28,28,47,47,4,False
4244,41,40,33,33,58,58,2,False
4245,41,41,16,16,28,28,2,False
4246,41,42,16,15,24,24,0,False
4247,41,43,20,20,34,34,4,False
4248,41,44,43,42,67,67,4,False
4249,41,45,23,22,39,39,0,False
4250,41,46,12,11,21,20,0,False
4251,41,47,35,34,57,56,6,False
4252,41,48,18,18,24,25,0,False
4253,41,49,17,16,26,26,0,False
4254,41,50,46,46,77,78,4,False
4255,41,51,20,20,29,30,0,False
4256,41,52,18,17,29,29,0,False
4257,41,53,24,23,41,41,0,False
4258,41,54,19,18,29,29,4,False
6223,42,1,2,2,4,4,0,False
6224,42,2,4,3,4,3,0,False
4259,42,3,16,16,25,26,6,False
4260,42,4,12,12,19,20,0,False
4261,42,5,31,31,49,50,2,False
4262,42,6,16,16,27,28,4,False
4263,42,7,35,35,56,56,4,False
4264,42,8,27,27,43,43,0,False
4265,42,9,14,14,24,24,2,False
4266,42,10,16,15,28,28,8,False
4267,42,11,28,28,44,44,0,False
4268,42,12,18,18,27,28,0,False
4269,42,13,52,51,83,83,14,False
4270,42,14,41,40,68,68,6,False
4271,42,15,44,44,82,82,6,False
4272,42,16,24,23,40,40,2,False
4273,42,17,21,20,32,32,2,False
4274,42,18,35,34,62,62,8,False
4275,42,19,11,11,17,18,0,False
4276,42,20,31,30,54,54,0,False
4277,42,21,27,27,47,47,2,False
4278,42,22,39,39,67,67,2,False
4279,42,23,43,43,68,68,6,False
4280,42,24,27,27,43,43,4,False
4281,42,25,11,11,21,22,2,False
4282,42,26,23,22,37,37,2,False
4283,42,27,22,22,33,33,0,False
4284,42,28,13,12,23,23,2,False
4285,42,29,21,21,34,34,0,False
4286,42,30,15,15,24,24,0,False
4287,42,31,19,19,30,30,0,False
4288,42,32,11,11,19,19,0,False
4289,42,33,19,19,28,28,0,False
4290,42,34,8,8,14,14,0,False
4291,42,35,14,14,22,23,2,False
4292,42,36,30,30,49,50,2,False
4293,42,37,18,18,31,31,2,False
4294,42,38,27,27,39,39,4,False
4295,42,39,10,10,17,18,2,False
4296,42,40,17,17,29,30,2,False
4297,42,41,10,10,15,16,0,False
4298,42,42,23,23,38,38,4,False
4299,42,43,9,9,16,16,0,False
4300,42,44,27,27,40,41,2,False
4301,42,45,47,47,78,79,8,False
4302,42,46,20,20,31,31,0,False
4303,42,47,28,28,40,40,0,False
4304,42,48,43,43,72,72,2,False
4305,42,49,19,19,28,28,0,False
4306,42,50,16,16,23,23,0,False
4307,42,51,22,22,35,36,2,False
4308,42,52,46,46,72,73,4,False
4309,42,53,24,24,37,37,8,False
6225,43,1,2,2,4,4,0,False
4310,43,2,5,5,8,8,0,False
4311,43,3,10,10,16,17,0,False
4312,43,4,9,9,15,15,0,False
4313,43,5,11,11,17,18,0,False
4314,43,6,9,9,17,18,0,False
4315,43,7,11,11,16,17,2,False
4316,43,8,9,9,14,15,2,False
4317,43,9,18,18,28,29,0,False
4318,43,10,11,11,19,19,2,False
4319,43,11,19,19,29,30,2,False
4320,43,12,16,16,28,29,2,False
4321,43,13,26,26,42,43,2,False
4322,43,14,9,9,15,16,2,False
4323,43,15,12,12,19,19,0,False
4324,43,16,9,9,14,14,0,False
4325,43,17,13,13,21,22,0,False
4326,43,18,8,8,15,16,0,False
4327,43,19,16,16,30,31,2,False
4328,43,20,20,20,32,33,2,False
4329,43,21,12,12,20,21,0,False
4330,43,22,22,22,31,32,0,False
4331,43,23,41,41,60,61,2,False
4332,43,24,20,20,33,34,0,False
4333,43,25,13,13,22,23,0,False
4334,43,26,15,15,21,22,4,False
4335,43,27,9,9,14,15,4,False
4336,43,28,8,8,16,17,0,False
4337,43,29,13,13,19,20,0,False
4338,43,30,16,16,23,24,0,False
4339,43,31,15,15,22,23,0,False
4340,43,32,37,37,60,61,0,False
4341,43,33,27,27,45,46,0,False
4342,43,34,10,10,16,17,0,False
4343,43,35,21,21,36,37,0,False
4344,43,36,10,10,17,18,0,False
4345,43,37,12,12,20,21,0,False
4346,43,38,12,12,21,22,2,False
4347,43,39,13,13,23,24,0,False
4348,43,40,14,14,23,24,0,False
4349,43,41,12,12,16,17,0,False
4350,43,42,15,15,24,25,2,False
4351,43,43,13,13,22,23,4,False
4352,43,44,5,5,7,8,0,False
4353,43,45,17,17,29,30,2,False
4354,43,46,22,22,36,37,2,False
4355,43,47,13,13,20,21,0,False
4356,43,48,18,18,31,32,2,False
4357,43,49,14,14,24,25,0,False
4358,43,50,10,10,17,18,0,False
4359,43,51,23,23,38,39,2,False
4360,43,52,15,15,24,25,2,False
4361,43,53,12,12,19,20,2,False
4362,43,54,11,11,14,15,0,False
4363,43,55,17,17,26,27,0,False
4364,43,56,8,8,13,14,0,False
4365,43,57,8,8,15,16,0,False
4366,43,58,15,15,26,27,2,False
4367,43,59,13,13,23,23,2,False
4368,43,60,11,11,18,19,0,False
4369,43,61,19,19,29,30,0,False
4370,43,62,9,9,16,17,0,False
4371,43,63,22,22,36,36,4,False
4372,43,64,16,16,24,25,0,False
4373,43,65,13,13,23,23,4,False
4374,43,66,14,14,24,25,2,False
4375,43,67,9,9,17,17,2,False
4376,43,68,9,9,16,17,0,False
4377,43,69,10,10,15,16,2,False
4378,43,70,11,11,18,19,0,False
4379,43,71,24,24,36,37,0,False
4380,43,72,12,12,19,20,2,False
4381,43,73,12,12,17,18,0,False
4382,43,74,10,10,17,18,0,False
4383,43,75,8,8,15,15,0,False
4384,43,76,11,11,18,19,0,False
4385,43,77,12,12,20,21,0,False
4386,43,78,12,12,21,22,0,False
4387,43,79,13,13,18,19,0,False
4388,43,80,15,15,27,28,0,False
4389,43,81,12,12,19,20,0,False
4390,43,82,15,15,23,24,0,False
4391,43,83,12,12,20,21,2,False
4392,43,84,18,18,30,31,6,False
4393,43,85,19,19,33,34,4,False
4394,43,86,16,16,29,30,4,False
4395,43,87,15,15,23,24,0,False
4396,43,88,10,10,17,18,0,False
4397,43,89,6,6,9,10,0,False
6226,44,1,2,2,3,3,0,False
4398,44,2,5,5,7,8,0,False
4399,44,3,16,16,24,25,0,False
4400,44,4,7,7,8,9,0,False
4401,44,5,13,13,18,19,0,False
4402,44,6,10,10,14,15,0,False
4403,44,7,15,15,20,21,0,False
4404,44,8,13,13,22,23,4,False
4405,44,9,4,4,8,9,0,False
4406,44,10,10,10,14,15,0,False
4407,44,11,8,8,12,12,2,False
4408,44,12,10,10,16,17,0,False
4409,44,13,12,12,18,19,2,False
4410,44,14,8,8,11,12,0,False
4411,44,15,11,11,20,21,0,False
4412,44,16,10,10,16,17,2,False
4413,44,17,13,13,21,22,0,False
4414,44,18,11,11,18,19,2,False
4415,44,19,14,14,21,22,2,False
4416,44,20,10,10,15,16,0,False
4417,44,21,8,8,14,15,0,False
4418,44,22,10,10,14,15,2,False
4419,44,23,8,8,11,12,0,False
4420,44,24,12,12,20,21,0,False
4421,44,25,8,8,11,12,0,False
4422,44,26,7,7,9,10,0,False
4423,44,27,7,7,10,11,0,False
4424,44,28,8,8,12,13,0,False
4425,44,29,12,12,18,19,0,False
4426,44,30,10,10,17,18,0,False
4427,44,31,10,10,17,18,0,False
4428,44,32,8,8,15,15,0,False
4429,44,33,12,12,20,21,2,False
4430,44,34,5,5,7,7,0,False
4431,44,35,11,11,17,18,2,False
4432,44,36,9,9,13,14,0,False
4433,44,37,19,19,31,32,2,False
4434,44,38,13,13,21,22,0,False
4435,44,39,13,13,23,24,2,False
4436,44,40,7,7,13,13,0,False
4437,44,41,12,12,19,20,0,False
4438,44,42,12,12,16,17,2,False
4439,44,43,4,4,7,8,0,False
4440,44,44,3,3,6,6,0,False
4441,44,45,6,6,10,11,0,False
4442,44,46,2,2,4,4,0,False
4443,44,47,8,8,15,16,2,False
4444,44,48,7,7,12,13,0,False
4445,44,49,8,8,13,14,0,False
4446,44,50,9,9,14,15,0,False
4447,44,51,6,6,12,13,0,False
4448,44,52,5,5,7,7,0,False
4449,44,53,11,11,16,17,0,False
4450,44,54,8,8,12,13,0,False
4451,44,55,7,7,11,12,0,False
4452,44,56,17,17,25,26,2,False
4453,44,57,8,8,12,13,0,False
4454,44,58,9,9,13,14,0,False
4455,44,59,8,8,12,13,0,False
6227,45,1,2,2,2,2,0,False
4456,45,2,10,10,15,16,0,False
4457,45,3,14,14,20,21,0,False
4458,45,4,11,11,19,20,0,False
4459,45,5,32,32,48,49,2,False
4460,45,6,15,15,19,20,0,False
4461,45,7,3,3,6,7,0,False
4462,45,8,17,17,28,28,2,False
4463,45,9,13,13,16,17,0,False
4464,45,10,25,25,40,41,0,False
4465,45,11,21,21,29,29,4,False
4466,45,12,19,19,33,34,2,False
4467,45,13,25,25,37,38,0,False
4468,45,14,21,21,34,35,4,False
4469,45,15,12,12,24,25,2,False
4470,45,16,26,26,47,47,0,False
4471,45,17,33,33,54,55,2,False
4472,45,18,18,18,32,33,2,False
4473,45,19,21,21,36,37,0,False
4474,45,20,13,13,20,21,0,False
4475,45,21,31,31,56,57,4,False
4476,45,22,16,16,24,25,0,False
4477,45,23,23,23,41,42,2,False
4478,45,24,28,28,47,48,6,False
4479,45,25,27,27,38,39,2,False
4480,45,26,25,25,44,45,2,False
4481,45,27,16,16,25,26,0,False
4482,45,28,19,19,33,34,4,False
4483,45,29,16,16,25,26,0,False
4484,45,30,21,21,37,38,2,False
4485,45,31,23,23,33,34,2,False
4486,45,32,32,32,48,49,2,False
4487,45,33,12,12,20,21,0,False
4488,45,34,25,25,38,39,0,False
4489,45,35,25,25,42,43,0,False
4490,45,36,15,15,22,23,0,False
4491,45,37,15,15,22,22,0,False
