ayah_id,surah_number,ayah_number,mode,issue_type,severity,detail,evidence
1478,11,8,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰٓى""}"
1478,11,8,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اَلَا""}"
1478,11,8,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰٓى""}"
1478,11,8,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اَلَا""}"
1481,11,11,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1481,11,11,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1481,11,11,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1481,11,11,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1482,11,12,ayah_stop,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ى"", ""text"": ""ىٓ""}"
1482,11,12,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اِلَيْكَ""}"
1482,11,12,wasl,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ى"", ""text"": ""ىٓ""}"
1482,11,12,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اِلَيْكَ""}"
1483,11,13,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""11:13"", ""word"": ""افْتَرٰىهُ""}"
1483,11,13,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""11:13"", ""word"": ""افْتَرٰىهُ""}"
1484,11,14,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""مْ"", ""word"": ""فَاِلَّمْ""}"
1484,11,14,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هَ"", ""word"": ""اِلٰهَ""}"
1484,11,14,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1484,11,14,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""مْ"", ""word"": ""فَاِلَّمْ""}"
1484,11,14,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هَ"", ""word"": ""اِلٰهَ""}"
1484,11,14,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1485,11,15,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اِلَيْهِمْ""}"
1485,11,15,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اِلَيْهِمْ""}"
1486,11,16,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1486,11,16,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1486,11,16,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1486,11,16,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1487,11,17,ayah_stop,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ى"", ""text"": ""ىٓ""}"
1487,11,17,wasl,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ى"", ""text"": ""ىٓ""}"
1488,11,18,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1488,11,18,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اَلَا""}"
1488,11,18,ayah_stop,lam_jalalah_preceding_vowel_unresolved,warning,Vokal terucap sebelum lafz Allah tidak dapat ditentukan secara aman.,"{""predecessor"": ""ى"", ""reading_mode"": ""ayah_stop"", ""word"": ""اللّٰهِ""}"
1488,11,18,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""11:18"", ""word"": ""افْتَرٰى""}"
1488,11,18,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1488,11,18,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اَلَا""}"
1488,11,18,wasl,lam_jalalah_preceding_vowel_unresolved,warning,Vokal terucap sebelum lafz Allah tidak dapat ditentukan secara aman.,"{""predecessor"": ""ى"", ""reading_mode"": ""wasl"", ""word"": ""اللّٰهِ""}"
1488,11,18,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""11:18"", ""word"": ""افْتَرٰى""}"
1489,11,19,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1489,11,19,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1491,11,21,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1491,11,21,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1493,11,23,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1493,11,23,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰى""}"
1493,11,23,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1493,11,23,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰى""}"
1495,11,25,ayah_stop,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ه"", ""text"": ""هٖٓ""}"
1495,11,25,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰى""}"
1495,11,25,wasl,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ه"", ""text"": ""هٖٓ""}"
1495,11,25,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰى""}"
1496,11,26,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1496,11,26,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اَلِيْمٍ""}"
1496,11,26,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1496,11,26,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اَلِيْمٍ""}"
1497,11,27,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1497,11,27,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1497,11,27,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1497,11,27,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1497,11,27,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""11:27"", ""word"": ""نَرٰىكَ""}"
1497,11,27,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""11:27"", ""word"": ""نَرٰىكَ""}"
1497,11,27,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""11:27"", ""word"": ""نَرٰى""}"
1497,11,27,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1497,11,27,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1497,11,27,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1497,11,27,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1497,11,27,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""11:27"", ""word"": ""نَرٰىكَ""}"
1497,11,27,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""11:27"", ""word"": ""نَرٰىكَ""}"
1497,11,27,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""11:27"", ""word"": ""نَرٰى""}"
1499,11,29,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1499,11,29,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1499,11,29,ayah_stop,lam_jalalah_preceding_vowel_unresolved,warning,Vokal terucap sebelum lafz Allah tidak dapat ditentukan secara aman.,"{""predecessor"": ""ى"", ""reading_mode"": ""ayah_stop"", ""word"": ""اللّٰهِ""}"
1499,11,29,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""11:29"", ""word"": ""اَرٰىكُمْ""}"
1499,11,29,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1499,11,29,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1499,11,29,wasl,lam_jalalah_preceding_vowel_unresolved,warning,Vokal terucap sebelum lafz Allah tidak dapat ditentukan secara aman.,"{""predecessor"": ""ى"", ""reading_mode"": ""wasl"", ""word"": ""اللّٰهِ""}"
1499,11,29,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""11:29"", ""word"": ""اَرٰىكُمْ""}"
1501,11,31,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""لِلَّذِيْنَ""}"
1501,11,31,ayah_stop,lam_jalalah_preceding_vowel_unresolved,warning,Vokal terucap sebelum lafz Allah tidak dapat ditentukan secara aman.,"{""predecessor"": ""ا"", ""reading_mode"": ""ayah_stop"", ""word"": ""اَللّٰهُ""}"
1501,11,31,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""لِلَّذِيْنَ""}"
1501,11,31,wasl,lam_jalalah_preceding_vowel_unresolved,warning,Vokal terucap sebelum lafz Allah tidak dapat ditentukan secara aman.,"{""predecessor"": ""ا"", ""reading_mode"": ""wasl"", ""word"": ""اَللّٰهُ""}"
1504,11,34,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""وَاِلَيْهِ""}"
1504,11,34,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""وَاِلَيْهِ""}"
1505,11,35,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""11:35"", ""word"": ""افْتَرٰىهُۗ""}"
1505,11,35,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""11:35"", ""word"": ""افْتَرٰىهُۗ""}"
1506,11,36,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰى""}"
1506,11,36,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1506,11,36,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰى""}"
1506,11,36,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1507,11,37,ayah_stop,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1507,11,37,wasl,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
1510,11,40,ayah_stop,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ى"", ""text"": ""ىٓ""}"
1510,11,40,ayah_stop,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ه"", ""text"": ""هٗٓ""}"
1510,11,40,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1510,11,40,ayah_stop,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1510,11,40,wasl,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ى"", ""text"": ""ىٓ""}"
1510,11,40,wasl,unresolved_maddah_sign,warning,"Tanda maddah tidak dapat dipetakan ke nucleus mad core; kemungkinan termasuk mad harfi, farq, atau rasm khusus.","{""base_letter"": ""ه"", ""text"": ""هٗٓ""}"
1510,11,40,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1510,11,40,wasl,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
1511,11,41,ayah_stop,ra_sakin_context_unresolved,warning,Konteks Ra sakinah tidak dapat diputuskan secara aman.,"{""previous"": ""ا"", ""verse_key"": ""11:41"", ""word"": ""ارْكَبُوْا""}"
1511,11,41,ayah_stop,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""11:41"", ""word"": ""مَجْرٰ۪ىهَا""}"
1511,11,41,wasl,ra_sakin_context_unresolved,warning,Konteks Ra sakinah tidak dapat diputuskan secara aman.,"{""previous"": ""ا"", ""verse_key"": ""11:41"", ""word"": ""ارْكَبُوْا""}"
1511,11,41,wasl,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""11:41"", ""word"": ""مَجْرٰ۪ىهَا""}"
